여행 ID,관광지,여행일수,여행 동반자 관계,여행 동반자 연령대,성별,나이,product_id,전반적 만족도 점수,카테고리
a_a018162,나트랑,3,"배우자, 자녀, 자녀","30대, ~9세이하, ~9세이하",남,40,TC44455859,5,투어/액티비티
a_a018162,나트랑,3,"배우자, 자녀, 자녀","30대, ~9세이하, ~9세이하",남,40,TC85086188,4,투어/액티비티
a_a018162,나트랑,3,"배우자, 자녀, 자녀","30대, ~9세이하, ~9세이하",남,40,TC56459696,4,티켓&푸드
a_a018168,나트랑,3,배우자,40대,여,40,TC24366239,5,투어/액티비티
a_a018168,나트랑,3,배우자,40대,여,40,TC60471376,5,투어/액티비티
a_a018168,나트랑,3,배우자,40대,여,40,TC19963281,3,투어/액티비티
a_a018172,나트랑,3,,,여,30,TC87057016,4,투어/액티비티
a_a018172,나트랑,3,,,여,30,TC06082350,1,투어/액티비티
a_a018172,나트랑,3,,,여,30,TC60471376,4,투어/액티비티
a_a018173,나트랑,3,연인,20대,남,20,TC60471376,4,투어/액티비티
a_a018173,나트랑,3,연인,20대,남,20,TC56459696,4,티켓&푸드
a_a018173,나트랑,3,연인,20대,남,20,TC18669194,4,스파
a_a018181,나트랑,3,연인,20대,여,20,TC56459696,4,티켓&푸드
a_a018181,나트랑,3,연인,20대,여,20,TC44455859,4,투어/액티비티
a_a018181,나트랑,3,연인,20대,여,20,TC09127036,4,투어/액티비티
a_a018188,나트랑,3,연인,20대,여,20,TC00934235,3,투어/액티비티
a_a018188,나트랑,3,연인,20대,여,20,TC44659202,3,투어/액티비티
a_a018188,나트랑,3,연인,20대,여,20,TC03944631,3,투어/액티비티
a_a018189,나트랑,3,,,남,20,TC18669194,5,스파
a_a018189,나트랑,3,,,남,20,TC07648976,5,스파
a_a018189,나트랑,3,,,남,20,TC09127036,5,투어/액티비티
a_a018192,나트랑,3,자녀,~9세이하,여,40,TC89637596,4,투어/액티비티
a_a018192,나트랑,3,자녀,~9세이하,여,40,TC44455859,4,투어/액티비티
a_a018192,나트랑,3,자녀,~9세이하,여,40,TC89114618,3,투어/액티비티
a_a018201,나트랑,3,"자녀, 자녀, 기타, 기타","40대, 40대, 10대, ~9세이하",여,60,TC87057016,4,투어/액티비티
a_a018201,나트랑,3,"자녀, 자녀, 기타, 기타","40대, 40대, 10대, ~9세이하",여,60,TC86861813,4,투어/액티비티
a_a018201,나트랑,3,"자녀, 자녀, 기타, 기타","40대, 40대, 10대, ~9세이하",여,60,TC22129517,4,투어/액티비티
a_a018209,나트랑,3,자녀,~9세이하,여,30,TC03944631,4,투어/액티비티
a_a018209,나트랑,3,자녀,~9세이하,여,30,TC07648976,4,스파
a_a018209,나트랑,3,자녀,~9세이하,여,30,TC18669194,5,스파
a_a018221,나트랑,3,연인,30대,여,20,TC33354601,5,티켓&푸드
a_a018221,나트랑,3,연인,30대,여,20,TC00934235,5,투어/액티비티
a_a018221,나트랑,3,연인,30대,여,20,TC19963281,5,투어/액티비티
a_a018228,나트랑,3,,,남,30,TC00934235,5,투어/액티비티
a_a018228,나트랑,3,,,남,30,TC89637596,5,투어/액티비티
a_a018228,나트랑,3,,,남,30,TC44659202,5,투어/액티비티
a_a018233,나트랑,3,친구,40대,여,40,TC89637596,4,투어/액티비티
a_a018233,나트랑,3,친구,40대,여,40,TC87057016,4,투어/액티비티
a_a018233,나트랑,3,친구,40대,여,40,TC85086188,5,투어/액티비티
b_b000001,나트랑,3,형제/자매,50대,남,40,TC18669194,4,스파
b_b000001,나트랑,3,형제/자매,50대,남,40,TC33354601,4,티켓&푸드
b_b000001,나트랑,3,형제/자매,50대,남,40,TC26674198,4,투어/액티비티
b_b000007,나트랑,3,"배우자, 자녀, 친인척, 친인척","40대, ~9세이하, 40대, ~9세이하",여,40,TC18669194,5,스파
b_b000007,나트랑,3,"배우자, 자녀, 친인척, 친인척","40대, ~9세이하, 40대, ~9세이하",여,40,TC71721183,5,스파
b_b000007,나트랑,3,"배우자, 자녀, 친인척, 친인척","40대, ~9세이하, 40대, ~9세이하",여,40,TC03944631,5,투어/액티비티
b_b000008,나트랑,3,"자녀, 친구, 기타, 기타, 친구, 기타, 기타, 기타","~9세이하, 30대, ~9세이하, ~9세이하, 30대, 30대, ~9세이하, ~9세이하",여,30,TC89637596,5,투어/액티비티
b_b000008,나트랑,3,"자녀, 친구, 기타, 기타, 친구, 기타, 기타, 기타","~9세이하, 30대, ~9세이하, ~9세이하, 30대, 30대, ~9세이하, ~9세이하",여,30,TC87057016,4,투어/액티비티
b_b000008,나트랑,3,"자녀, 친구, 기타, 기타, 친구, 기타, 기타, 기타","~9세이하, 30대, ~9세이하, ~9세이하, 30대, 30대, ~9세이하, ~9세이하",여,30,TC85086188,4,투어/액티비티
b_b000012,나트랑,3,"친구, 친구, 친구, 친구","30대, 30대, 30대, 30대",남,30,TC24366239,5,투어/액티비티
b_b000012,나트랑,3,"친구, 친구, 친구, 친구","30대, 30대, 30대, 30대",남,30,TC60471376,5,투어/액티비티
b_b000012,나트랑,3,"친구, 친구, 친구, 친구","30대, 30대, 30대, 30대",남,30,TC19963281,5,투어/액티비티
b_b000013,나트랑,3,,,남,30,TC24366239,5,투어/액티비티
b_b000013,나트랑,3,,,남,30,TC60471376,5,투어/액티비티
b_b000013,나트랑,3,,,남,30,TC19963281,5,투어/액티비티
b_b000015,나트랑,3,"친구, 친구, 친구, 친구","20대, 20대, 20대, 20대",남,20,TC44659202,5,투어/액티비티
b_b000015,나트랑,3,"친구, 친구, 친구, 친구","20대, 20대, 20대, 20대",남,20,TC60471376,5,투어/액티비티
b_b000015,나트랑,3,"친구, 친구, 친구, 친구","20대, 20대, 20대, 20대",남,20,TC19963281,5,투어/액티비티
b_b000016,나트랑,3,배우자,40대,남,40,TC24366239,5,투어/액티비티
b_b000016,나트랑,3,배우자,40대,남,40,TC60471376,5,투어/액티비티
b_b000016,나트랑,3,배우자,40대,남,40,TC19963281,5,투어/액티비티
b_b000017,나트랑,3,"배우자, 자녀","30대, ~9세이하",남,30,TC06082350,4,투어/액티비티
b_b000017,나트랑,3,"배우자, 자녀","30대, ~9세이하",남,30,TC60471376,4,투어/액티비티
b_b000017,나트랑,3,"배우자, 자녀","30대, ~9세이하",남,30,TC22129517,4,투어/액티비티
b_b000026,나트랑,3,"배우자, 자녀, 자녀, 친구, 기타, 기타","40대, 10대, 10대, 40대, 10대, 10대",남,40,TC33354601,5,티켓&푸드
b_b000026,나트랑,3,"배우자, 자녀, 자녀, 친구, 기타, 기타","40대, 10대, 10대, 40대, 10대, 10대",남,40,TC89114618,5,투어/액티비티
b_b000026,나트랑,3,"배우자, 자녀, 자녀, 친구, 기타, 기타","40대, 10대, 10대, 40대, 10대, 10대",남,40,TC24366239,5,투어/액티비티
b_b000027,나트랑,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,30,TC87057016,5,투어/액티비티
b_b000027,나트랑,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,30,TC06082350,5,투어/액티비티
b_b000027,나트랑,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,30,TC60471376,5,투어/액티비티
b_b000028,나트랑,3,"자녀, 형제/자매","30대, 30대",남,30,TC18669194,5,스파
b_b000028,나트랑,3,"자녀, 형제/자매","30대, 30대",남,30,TC09127036,4,투어/액티비티
b_b000028,나트랑,3,"자녀, 형제/자매","30대, 30대",남,30,TC19963281,4,투어/액티비티
b_b000041,나트랑,3,"친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등)","40대, 20대, 30대, 30대, 30대, 30대, 30대, 20대, 30대, 30대, 30대",여,30,TC33354601,5,티켓&푸드
b_b000041,나트랑,3,"친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등)","40대, 20대, 30대, 30대, 30대, 30대, 30대, 20대, 30대, 30대, 30대",여,30,TC07648976,5,스파
b_b000041,나트랑,3,"친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등)","40대, 20대, 30대, 30대, 30대, 30대, 30대, 20대, 30대, 30대, 30대",여,30,TC18669194,5,스파
b_b000051,나트랑,3,"배우자, 자녀, 자녀","60대, 30대, 20대",여,50,TC87057016,5,투어/액티비티
b_b000051,나트랑,3,"배우자, 자녀, 자녀","60대, 30대, 20대",여,50,TC86861813,5,투어/액티비티
b_b000051,나트랑,3,"배우자, 자녀, 자녀","60대, 30대, 20대",여,50,TC22129517,4,투어/액티비티
b_b000053,나트랑,3,"자녀, 형제/자매, 형제/자매","50대, 50대, 50대",여,50,TC56459696,5,티켓&푸드
b_b000053,나트랑,3,"자녀, 형제/자매, 형제/자매","50대, 50대, 50대",여,50,TC33354601,5,티켓&푸드
b_b000053,나트랑,3,"자녀, 형제/자매, 형제/자매","50대, 50대, 50대",여,50,TC07648976,5,스파
b_b000054,나트랑,3,"친구, 친구","20대, 20대",남,20,TC24366239,5,투어/액티비티
b_b000054,나트랑,3,"친구, 친구","20대, 20대",남,20,TC60471376,5,투어/액티비티
b_b000054,나트랑,3,"친구, 친구","20대, 20대",남,20,TC19963281,5,투어/액티비티
b_b000060,나트랑,3,배우자,50대,여,50,TC24366239,5,투어/액티비티
b_b000060,나트랑,3,배우자,50대,여,50,TC60471376,4,투어/액티비티
b_b000060,나트랑,3,배우자,50대,여,50,TC19963281,4,투어/액티비티
b_b000061,나트랑,3,"친구, 친구","20대, 20대",여,20,TC24366239,5,투어/액티비티
b_b000061,나트랑,3,"친구, 친구","20대, 20대",여,20,TC89637596,5,투어/액티비티
b_b000061,나트랑,3,"친구, 친구","20대, 20대",여,20,TC03944631,5,투어/액티비티
b_b000063,나트랑,3,연인,20대,남,20,TC33354601,5,티켓&푸드
b_b000063,나트랑,3,연인,20대,남,20,TC89114618,5,투어/액티비티
b_b000063,나트랑,3,연인,20대,남,20,TC24366239,4,투어/액티비티
b_b000067,나트랑,2,"친구, 친구, 친구, 친구","30대, 30대, 30대, 30대",여,30,TC44455859,5,투어/액티비티
b_b000067,나트랑,2,"친구, 친구, 친구, 친구","30대, 30대, 30대, 30대",여,30,TC85086188,5,투어/액티비티
b_b000071,나트랑,3,,,여,40,TC00934235,5,투어/액티비티
b_b000071,나트랑,3,,,여,40,TC89637596,5,투어/액티비티
b_b000071,나트랑,3,,,여,40,TC44659202,5,투어/액티비티
b_b000072,나트랑,3,,,남,50,TC00934235,4,투어/액티비티
b_b000072,나트랑,3,,,남,50,TC89637596,4,투어/액티비티
b_b000072,나트랑,3,,,남,50,TC44659202,4,투어/액티비티
b_b000083,나트랑,3,"친구, 친구","20대, 20대",남,20,TC89637596,5,투어/액티비티
b_b000083,나트랑,3,"친구, 친구","20대, 20대",남,20,TC87057016,5,투어/액티비티
b_b000083,나트랑,3,"친구, 친구","20대, 20대",남,20,TC85086188,5,투어/액티비티
b_b000101,나트랑,3,"배우자, 자녀","30대, ~9세이하",남,30,TC89637596,5,투어/액티비티
b_b000101,나트랑,3,"배우자, 자녀","30대, ~9세이하",남,30,TC87057016,4,투어/액티비티
b_b000101,나트랑,3,"배우자, 자녀","30대, ~9세이하",남,30,TC85086188,4,투어/액티비티
b_b000109,나트랑,3,"자녀, 배우자, 형제/자매","20대, 50대, 20대",남,20,TC00934235,5,투어/액티비티
b_b000109,나트랑,3,"자녀, 배우자, 형제/자매","20대, 50대, 20대",남,20,TC44659202,5,투어/액티비티
b_b000109,나트랑,3,"자녀, 배우자, 형제/자매","20대, 50대, 20대",남,20,TC03944631,5,투어/액티비티
b_b000115,나트랑,3,연인,20대,여,20,TC24366239,5,투어/액티비티
b_b000115,나트랑,3,연인,20대,여,20,TC60471376,5,투어/액티비티
b_b000115,나트랑,3,연인,20대,여,20,TC19963281,5,투어/액티비티
b_b000117,나트랑,3,배우자,30대,여,30,TC87057016,5,투어/액티비티
b_b000117,나트랑,3,배우자,30대,여,30,TC86861813,5,투어/액티비티
b_b000117,나트랑,3,배우자,30대,여,30,TC22129517,5,투어/액티비티
b_b000119,나트랑,3,"자녀, 자녀","20대, 20대",여,50,TC07648976,5,스파
b_b000119,나트랑,3,"자녀, 자녀","20대, 20대",여,50,TC33354601,5,티켓&푸드
b_b000119,나트랑,3,"자녀, 자녀","20대, 20대",여,50,TC18669194,4,스파
b_b000128,나트랑,3,친구,30대,여,30,TC60471376,5,투어/액티비티
b_b000128,나트랑,3,친구,30대,여,30,TC87057016,5,투어/액티비티
b_b000128,나트랑,3,친구,30대,여,30,TC22129517,5,투어/액티비티
b_b000151,나트랑,3,연인,20대,남,20,TC89637596,4,투어/액티비티
b_b000151,나트랑,3,연인,20대,남,20,TC44455859,4,투어/액티비티
b_b000151,나트랑,3,연인,20대,남,20,TC89114618,3,투어/액티비티
b_b000153,나트랑,3,"친구, 친구","20대, 20대",남,20,TC03944631,5,투어/액티비티
b_b000153,나트랑,3,"친구, 친구","20대, 20대",남,20,TC44659202,5,투어/액티비티
b_b000153,나트랑,3,"친구, 친구","20대, 20대",남,20,TC00934235,5,투어/액티비티
b_b000155,나트랑,3,"친구, 친구, 친구","20대, 20대, 20대",남,20,TC60471376,5,투어/액티비티
b_b000155,나트랑,3,"친구, 친구, 친구","20대, 20대, 20대",남,20,TC87057016,5,투어/액티비티
b_b000155,나트랑,3,"친구, 친구, 친구","20대, 20대, 20대",남,20,TC22129517,5,투어/액티비티
b_b000156,나트랑,3,,,여,20,TC06082350,5,투어/액티비티
b_b000156,나트랑,3,,,여,20,TC85086188,5,투어/액티비티
b_b000156,나트랑,3,,,여,20,TC09127036,5,투어/액티비티
b_b000157,나트랑,3,"배우자, 자녀, 자녀, 친인척, 기타","30대, ~9세이하, ~9세이하, 20대, 30대",남,30,TC00934235,5,투어/액티비티
b_b000157,나트랑,3,"배우자, 자녀, 자녀, 친인척, 기타","30대, ~9세이하, ~9세이하, 20대, 30대",남,30,TC44659202,5,투어/액티비티
b_b000157,나트랑,3,"배우자, 자녀, 자녀, 친인척, 기타","30대, ~9세이하, ~9세이하, 20대, 30대",남,30,TC03944631,5,투어/액티비티
b_b000158,나트랑,3,연인,30대,여,30,TC87057016,5,투어/액티비티
b_b000158,나트랑,3,연인,30대,여,30,TC86861813,5,투어/액티비티
b_b000158,나트랑,3,연인,30대,여,30,TC22129517,5,투어/액티비티
b_b000162,나트랑,3,,,남,30,TC87057016,5,투어/액티비티
b_b000162,나트랑,3,,,남,30,TC86861813,5,투어/액티비티
b_b000162,나트랑,3,,,남,30,TC22129517,5,투어/액티비티
b_b000163,나트랑,3,"친구, 친구","20대, 20대",여,20,TC89637596,5,투어/액티비티
b_b000163,나트랑,3,"친구, 친구","20대, 20대",여,20,TC06082350,5,투어/액티비티
b_b000163,나트랑,3,"친구, 친구","20대, 20대",여,20,TC19963281,5,투어/액티비티
b_b000166,나트랑,3,"부모, 친인척, 친인척","60대, 20대, 20대",여,20,TC24366239,5,투어/액티비티
b_b000166,나트랑,3,"부모, 친인척, 친인척","60대, 20대, 20대",여,20,TC60471376,5,투어/액티비티
b_b000166,나트랑,3,"부모, 친인척, 친인척","60대, 20대, 20대",여,20,TC19963281,5,투어/액티비티
b_b000167,나트랑,3,친구,40대,여,40,TC24366239,5,투어/액티비티
b_b000167,나트랑,3,친구,40대,여,40,TC60471376,5,투어/액티비티
b_b000167,나트랑,3,친구,40대,여,40,TC19963281,5,투어/액티비티
b_b000168,나트랑,3,친구,20대,여,20,TC06082350,5,투어/액티비티
b_b000168,나트랑,3,친구,20대,여,20,TC60471376,5,투어/액티비티
b_b000168,나트랑,3,친구,20대,여,20,TC22129517,5,투어/액티비티
b_b000169,나트랑,3,,,여,30,TC87057016,5,투어/액티비티
b_b000169,나트랑,3,,,여,30,TC33354601,5,티켓&푸드
b_b000169,나트랑,3,,,여,30,TC60471376,5,투어/액티비티
b_b000174,나트랑,3,배우자,50대,여,40,TC60471376,5,투어/액티비티
b_b000174,나트랑,3,배우자,50대,여,40,TC09127036,5,투어/액티비티
b_b000174,나트랑,3,배우자,50대,여,40,TC06082350,5,투어/액티비티
b_b000179,나트랑,3,,,남,40,TC60471376,5,투어/액티비티
b_b000179,나트랑,3,,,남,40,TC87057016,5,투어/액티비티
b_b000179,나트랑,3,,,남,40,TC22129517,5,투어/액티비티
b_b000185,나트랑,3,"친구, 친구, 친구, 친구","20대, 30대, 30대, 30대",남,30,TC24366239,5,투어/액티비티
b_b000185,나트랑,3,"친구, 친구, 친구, 친구","20대, 30대, 30대, 30대",남,30,TC60471376,5,투어/액티비티
b_b000185,나트랑,3,"친구, 친구, 친구, 친구","20대, 30대, 30대, 30대",남,30,TC19963281,5,투어/액티비티
b_b000186,나트랑,3,"친구, 친구, 친구","20대, 20대, 20대",여,20,TC24366239,5,투어/액티비티
b_b000186,나트랑,3,"친구, 친구, 친구","20대, 20대, 20대",여,20,TC60471376,5,투어/액티비티
b_b000186,나트랑,3,"친구, 친구, 친구","20대, 20대, 20대",여,20,TC19963281,4,투어/액티비티
b_b000187,나트랑,3,연인,30대,남,30,TC87057016,4,투어/액티비티
b_b000187,나트랑,3,연인,30대,남,30,TC26674198,4,투어/액티비티
b_b000187,나트랑,3,연인,30대,남,30,TC86861813,4,투어/액티비티
b_b000198,나트랑,3,"배우자, 자녀","50대, 10대",남,50,TC44455859,4,투어/액티비티
b_b000198,나트랑,3,"배우자, 자녀","50대, 10대",남,50,TC85086188,3,투어/액티비티
b_b000198,나트랑,3,"배우자, 자녀","50대, 10대",남,50,TC56459696,3,티켓&푸드
b_b000199,나트랑,3,"배우자, 자녀, 자녀, 자녀","50대, 20대, 20대, 10대",남,50,TC18669194,5,스파
b_b000199,나트랑,3,"배우자, 자녀, 자녀, 자녀","50대, 20대, 20대, 10대",남,50,TC07648976,5,스파
b_b000199,나트랑,3,"배우자, 자녀, 자녀, 자녀","50대, 20대, 20대, 10대",남,50,TC85086188,5,투어/액티비티
b_b000209,나트랑,3,"배우자, 자녀, 자녀","50대, 20대, 10대",여,40,TC87057016,5,투어/액티비티
b_b000209,나트랑,3,"배우자, 자녀, 자녀","50대, 20대, 10대",여,40,TC86861813,5,투어/액티비티
b_b000209,나트랑,3,"배우자, 자녀, 자녀","50대, 20대, 10대",여,40,TC22129517,5,투어/액티비티
b_b000212,나트랑,3,"배우자, 자녀","30대, ~9세이하",여,30,TC87057016,5,투어/액티비티
b_b000212,나트랑,3,"배우자, 자녀","30대, ~9세이하",여,30,TC86861813,5,투어/액티비티
b_b000212,나트랑,3,"배우자, 자녀","30대, ~9세이하",여,30,TC22129517,5,투어/액티비티
b_b000215,나트랑,3,친구,40대,남,40,TC33354601,5,티켓&푸드
b_b000215,나트랑,3,친구,40대,남,40,TC60471376,5,투어/액티비티
b_b000215,나트랑,3,친구,40대,남,40,TC86861813,5,투어/액티비티
b_b000223,나트랑,3,"부모, 친인척, 친인척, 자녀, 부모, 형제/자매, 친인척, 친인척","50대, 20대, 10대, 50대, 70세이상, 50대, 50대, 20대",남,50,TC87057016,4,투어/액티비티
b_b000223,나트랑,3,"부모, 친인척, 친인척, 자녀, 부모, 형제/자매, 친인척, 친인척","50대, 20대, 10대, 50대, 70세이상, 50대, 50대, 20대",남,50,TC86861813,4,투어/액티비티
b_b000223,나트랑,3,"부모, 친인척, 친인척, 자녀, 부모, 형제/자매, 친인척, 친인척","50대, 20대, 10대, 50대, 70세이상, 50대, 50대, 20대",남,50,TC22129517,4,투어/액티비티
b_b000230,나트랑,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,40,TC06082350,5,투어/액티비티
b_b000230,나트랑,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,40,TC60471376,5,투어/액티비티
b_b000230,나트랑,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,40,TC22129517,5,투어/액티비티
b_b000237,나트랑,3,"배우자, 자녀, 자녀","40대, 10대, 10대",남,40,TC87057016,5,투어/액티비티
b_b000237,나트랑,3,"배우자, 자녀, 자녀","40대, 10대, 10대",남,40,TC86861813,5,투어/액티비티
b_b000237,나트랑,3,"배우자, 자녀, 자녀","40대, 10대, 10대",남,40,TC22129517,4,투어/액티비티
b_b000240,나트랑,3,"자녀, 자녀","10대, 10대",남,40,TC85086188,4,투어/액티비티
b_b000240,나트랑,3,"자녀, 자녀","10대, 10대",남,40,TC40500827,4,투어/액티비티
b_b000240,나트랑,3,"자녀, 자녀","10대, 10대",남,40,TC87057016,3,투어/액티비티
b_b000243,나트랑,3,배우자,20대,남,30,TC24366239,5,투어/액티비티
b_b000243,나트랑,3,배우자,20대,남,30,TC60471376,5,투어/액티비티
b_b000243,나트랑,3,배우자,20대,남,30,TC19963281,5,투어/액티비티
b_b000252,나트랑,3,"친구, 친구, 친구, 친구","40대, 50대, 40대, 40대",남,40,TC87057016,5,투어/액티비티
b_b000252,나트랑,3,"친구, 친구, 친구, 친구","40대, 50대, 40대, 40대",남,40,TC86861813,3,투어/액티비티
b_b000252,나트랑,3,"친구, 친구, 친구, 친구","40대, 50대, 40대, 40대",남,40,TC22129517,3,투어/액티비티
b_b000256,나트랑,3,"배우자, 자녀","30대, ~9세이하",남,30,TC44659202,5,투어/액티비티
b_b000256,나트랑,3,"배우자, 자녀","30대, ~9세이하",남,30,TC60471376,5,투어/액티비티
b_b000256,나트랑,3,"배우자, 자녀","30대, ~9세이하",남,30,TC19963281,5,투어/액티비티
b_b000257,나트랑,3,배우자,30대,남,30,TC87057016,5,투어/액티비티
b_b000257,나트랑,3,배우자,30대,남,30,TC33354601,5,티켓&푸드
b_b000257,나트랑,3,배우자,30대,남,30,TC60471376,5,투어/액티비티
b_b000263,나트랑,3,배우자,40대,남,40,TC87057016,4,투어/액티비티
b_b000263,나트랑,3,배우자,40대,남,40,TC26674198,4,투어/액티비티
b_b000263,나트랑,3,배우자,40대,남,40,TC86861813,4,투어/액티비티
b_b000267,나트랑,3,,,남,40,TC87057016,5,투어/액티비티
b_b000267,나트랑,3,,,남,40,TC26674198,5,투어/액티비티
b_b000267,나트랑,3,,,남,40,TC86861813,5,투어/액티비티
b_b000276,나트랑,3,배우자,30대,남,40,TC44455859,4,투어/액티비티
b_b000276,나트랑,3,배우자,30대,남,40,TC60471376,4,투어/액티비티
b_b000276,나트랑,3,배우자,30대,남,40,TC86861813,4,투어/액티비티
b_b000282,나트랑,3,"배우자, 자녀, 자녀","50대, 20대, 20대",여,50,TC87057016,5,투어/액티비티
b_b000282,나트랑,3,"배우자, 자녀, 자녀","50대, 20대, 20대",여,50,TC26674198,4,투어/액티비티
b_b000282,나트랑,3,"배우자, 자녀, 자녀","50대, 20대, 20대",여,50,TC86861813,4,투어/액티비티
b_b000287,나트랑,3,친구,30대,여,30,TC06082350,5,투어/액티비티
b_b000287,나트랑,3,친구,30대,여,30,TC60471376,5,투어/액티비티
b_b000287,나트랑,3,친구,30대,여,30,TC22129517,5,투어/액티비티
b_b000293,나트랑,3,"배우자, 자녀, 자녀","40대, 20대, 20대",남,50,TC18669194,5,스파
b_b000293,나트랑,3,"배우자, 자녀, 자녀","40대, 20대, 20대",남,50,TC71721183,5,스파
b_b000293,나트랑,3,"배우자, 자녀, 자녀","40대, 20대, 20대",남,50,TC03944631,4,투어/액티비티
b_b000295,나트랑,3,"형제/자매, 기타","30대, 30대",여,30,TC56459696,5,티켓&푸드
b_b000295,나트랑,3,"형제/자매, 기타","30대, 30대",여,30,TC44455859,5,투어/액티비티
b_b000295,나트랑,3,"형제/자매, 기타","30대, 30대",여,30,TC09127036,4,투어/액티비티
b_b000298,나트랑,3,"배우자, 자녀, 자녀","40대, 10대, ~9세이하",남,40,TC87057016,4,투어/액티비티
b_b000298,나트랑,3,"배우자, 자녀, 자녀","40대, 10대, ~9세이하",남,40,TC06082350,4,투어/액티비티
b_b000298,나트랑,3,"배우자, 자녀, 자녀","40대, 10대, ~9세이하",남,40,TC60471376,4,투어/액티비티
b_b000301,나트랑,3,,,여,30,TC06082350,5,투어/액티비티
b_b000301,나트랑,3,,,여,30,TC85086188,5,투어/액티비티
b_b000301,나트랑,3,,,여,30,TC09127036,5,투어/액티비티
b_b000302,나트랑,3,"배우자, 자녀, 자녀, 자녀","40대, 10대, 10대, ~9세이하",남,40,TC85086188,5,투어/액티비티
b_b000302,나트랑,3,"배우자, 자녀, 자녀, 자녀","40대, 10대, 10대, ~9세이하",남,40,TC40500827,5,투어/액티비티
b_b000302,나트랑,3,"배우자, 자녀, 자녀, 자녀","40대, 10대, 10대, ~9세이하",남,40,TC87057016,5,투어/액티비티
b_b000308,나트랑,3,배우자,50대,남,50,TC24366239,5,투어/액티비티
b_b000308,나트랑,3,배우자,50대,남,50,TC89637596,4,투어/액티비티
b_b000308,나트랑,3,배우자,50대,남,50,TC03944631,4,투어/액티비티
b_b000313,나트랑,3,,,여,40,TC87057016,5,투어/액티비티
b_b000313,나트랑,3,,,여,40,TC26674198,5,투어/액티비티
b_b000313,나트랑,3,,,여,40,TC86861813,5,투어/액티비티
b_b000315,나트랑,3,연인,20대,여,20,TC06082350,5,투어/액티비티
b_b000315,나트랑,3,연인,20대,여,20,TC85086188,5,투어/액티비티
b_b000315,나트랑,3,연인,20대,여,20,TC09127036,5,투어/액티비티
b_b000317,나트랑,3,"배우자, 자녀, 자녀, 자녀","40대, 10대, ~9세이하, ~9세이하",남,40,TC00934235,5,투어/액티비티
b_b000317,나트랑,3,"배우자, 자녀, 자녀, 자녀","40대, 10대, ~9세이하, ~9세이하",남,40,TC87057016,5,투어/액티비티
b_b000317,나트랑,3,"배우자, 자녀, 자녀, 자녀","40대, 10대, ~9세이하, ~9세이하",남,40,TC44659202,4,투어/액티비티
b_b000330,나트랑,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,40,TC87057016,5,투어/액티비티
b_b000330,나트랑,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,40,TC26674198,5,투어/액티비티
b_b000330,나트랑,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,40,TC86861813,5,투어/액티비티
b_b000333,나트랑,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,30,TC33354601,5,티켓&푸드
b_b000333,나트랑,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,30,TC60471376,4,투어/액티비티
b_b000333,나트랑,3,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",남,30,TC86861813,4,투어/액티비티
b_b000348,나트랑,2,"배우자, 자녀","50대, 10대",여,40,TC89637596,4,투어/액티비티
